function_name,basicblock_id,number_of_instructions,instructions
lua_tolstring,BB#18,5,"renamable $esi = MOV32rr killed renamable $eax, implicit-def $rsi; renamable $rsi = SHL64ri killed renamable $rsi(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = ADD64rm killed renamable $rsi(tied-def 0), killed renamable $rcx, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.74, !tbaa !12); CMP64rm renamable $rsi, renamable $rbx, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.79, !tbaa !12); JCC_1 %bb.27, 2, implicit $eflags"
lua_tolstring,BB#19,3,"renamable $rsi = MOV64rm killed renamable $rbx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.120, !tbaa !17), (load (s64) from %ir.116, !tbaa !17), (load (s64) from %ir.83, !tbaa !17); renamable $rsi = nuw ADD64ri32 killed renamable $rsi(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.27"
lua_tolstring,BB#20,2,"CMP32ri renamable $eax, -1000999, implicit-def $eflags; JCC_1 %bb.22, 12, implicit $eflags"
lua_tolstring,BB#21,4,"renamable $rsi = MOVSX64rr32 killed renamable $eax; renamable $rsi = SHL64ri killed renamable $rsi(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = ADD64rm killed renamable $rsi(tied-def 0), killed renamable $rbx, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.89, !tbaa !12); JMP_1 %bb.27"
lua_tolstring,BB#22,2,"CMP32ri renamable $eax, -1001000, implicit-def $eflags; JCC_1 %bb.24, 5, implicit $eflags"
lua_tolstring,BB#23,3,"renamable $rsi = MOV64rm killed renamable $rbx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.96, !tbaa !17); renamable $rsi = nuw ADD64ri32 killed renamable $rsi(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.27"
lua_tolstring,BB#24,3,"renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.74, !tbaa !12); CMP8mi renamable $rcx, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.101, align 8, !tbaa !12); JCC_1 %bb.19, 5, implicit $eflags"
lua_tolstring,BB#25,6,"renamable $esi = MOV32ri -1001000; renamable $esi = nuw nsw SUB32rr killed renamable $esi(tied-def 0), renamable $eax, implicit-def dead $eflags; renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.100, !tbaa !12); renamable $edi = MOVZX32rm8 renamable $rcx, 1, $noreg, 10, $noreg :: (load (s8) from %ir.107, align 2, !tbaa !29); CMP32rr killed renamable $esi, killed renamable $edi, implicit-def $eflags; JCC_1 %bb.19, 7, implicit $eflags"
lua_tolstring,BB#26,4,"renamable $esi = MOV32ri -1001001, implicit-def $rsi; renamable $esi = nuw nsw SUB32rr renamable $esi(tied-def 0), killed renamable $eax, implicit-def dead $eflags, implicit killed $rsi, implicit-def $rsi; renamable $rsi = SHL64ri killed renamable $rsi(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = LEA64r killed renamable $rcx, 1, killed renamable $rsi, 32, $noreg"
lua_tolstring,BB#27,2,"TEST64rr renamable $rdx, renamable $rdx, implicit-def $eflags; JCC_1 %bb.32, 4, implicit $eflags"
lua_tolstring,BB#28,3,"renamable $rax = MOV64rm renamable $rsi, 1, $noreg, 0, $noreg :: (load (s64) from %ir.124, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 4, implicit-def $eflags :: (load (s8) from %ir.128, align 8, !tbaa !12); JCC_1 %bb.30, 5, implicit $eflags"
lua_tolstring,BB#29,2,"renamable $eax = MOVZX32rm8 killed renamable $rax, 1, $noreg, 11, $noreg, implicit-def $rax :: (load (s8) from %ir.132, !tbaa !12); JMP_1 %bb.31"
lua_tolstring,BB#30,1,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 16, $noreg :: (load (s64) from %ir.136, !tbaa !12)"
lua_tolstring,BB#31,1,"MOV64mr killed renamable $rdx, 1, $noreg, 0, $noreg, killed renamable $rax :: (store (s64) into %ir.2, !tbaa !35)"
lua_tolstring,BB#32,2,"renamable $rax = MOV64rm killed renamable $rsi, 1, $noreg, 0, $noreg :: (load (s64) from %ir.124, !tbaa !12); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 24, implicit-def dead $eflags"
lua_tolstring,BB#33,7,"$rbx = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 24; $r14 = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 16; $rbp = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 8; RET 0, $rax"
lua_rawlen,BB#0,3,"renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.3, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_rawlen,BB#1,5,"renamable $ecx = MOV32rr killed renamable $esi, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), killed renamable $rax, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.4, !tbaa !12); CMP64rm renamable $rcx, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.10, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_rawlen,BB#2,3,"renamable $rcx = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.51, !tbaa !17), (load (s64) from %ir.47, !tbaa !17), (load (s64) from %ir.14, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_rawlen,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_rawlen,BB#4,4,"renamable $rcx = MOVSX64rr32 killed renamable $esi; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), killed renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.20, !tbaa !12); JMP_1 %bb.10"
lua_rawlen,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_rawlen,BB#6,3,"renamable $rcx = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.27, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_rawlen,BB#7,3,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.4, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.32, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_rawlen,BB#8,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.31, !tbaa !12); renamable $edx = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.38, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $edx, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_rawlen,BB#9,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_rawlen,BB#10,6,"renamable $edx = MOVZX32rm8 renamable $rcx, 1, $noreg, 8, $noreg, implicit-def $rdx :: (load (s8) from %ir.56, align 8, !tbaa !13); renamable $edx = AND32ri renamable $edx(tied-def 0), 63, implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; renamable $edx = ADD32ri renamable $edx(tied-def 0), -4, implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; CMP32ri renamable $edx, 16, implicit-def $eflags; JCC_1 %bb.15, 7, implicit $eflags"
lua_rawlen,BB#11,1,"JMP64m $noreg, 8, killed renamable $rdx, %jump-table.0, $noreg :: (load (s64) from jump-table)"
lua_rawlen,BB#12,3,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 16, $noreg :: (load (s64) from %ir.71, !tbaa !12), (load (s64) from %ir.67, !tbaa !12); RET 0, $rax"
lua_rawlen,BB#13,2,"renamable $rdi = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); TCRETURNdi64 @luaH_getn, 0, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi"
lua_rawlen,BB#14,2,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); renamable $eax = MOVZX32rm8 killed renamable $rax, 1, $noreg, 11, $noreg, implicit-def $rax :: (load (s8) from %ir.62, !tbaa !12)"
lua_rawlen,BB#15,1,"RET 0, $rax"
lua_tocfunction,BB#0,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.3, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_tocfunction,BB#1,5,"renamable $eax = MOV32rr killed renamable $esi, implicit-def $rax; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rcx, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.4, !tbaa !12); CMP64rm renamable $rax, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.10, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_tocfunction,BB#2,3,"renamable $rax = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.51, !tbaa !17), (load (s64) from %ir.47, !tbaa !17), (load (s64) from %ir.14, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_tocfunction,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_tocfunction,BB#4,4,"renamable $rax = MOVSX64rr32 killed renamable $esi; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.20, !tbaa !12); JMP_1 %bb.10"
lua_tocfunction,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_tocfunction,BB#6,3,"renamable $rax = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.27, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_tocfunction,BB#7,3,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.4, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.32, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_tocfunction,BB#8,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.31, !tbaa !12); renamable $edx = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.38, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $edx, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_tocfunction,BB#9,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_tocfunction,BB#10,3,"renamable $ecx = MOVZX32rm8 renamable $rax, 1, $noreg, 8, $noreg :: (load (s8) from %ir.56, align 8, !tbaa !13); CMP32ri renamable $ecx, 22, implicit-def $eflags; JCC_1 %bb.14, 4, implicit $eflags"
lua_tocfunction,BB#11,2,"CMP32ri killed renamable $ecx, 102, implicit-def $eflags; JCC_1 %bb.13, 4, implicit killed $eflags"
lua_tocfunction,BB#12,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_tocfunction,BB#13,2,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 24, implicit-def dead $eflags"
lua_tocfunction,BB#14,2,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.63, !tbaa !12); RET 0, $rax"
lua_touserdata,BB#0,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.3, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_touserdata,BB#1,5,"renamable $eax = MOV32rr killed renamable $esi, implicit-def $rax; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rcx, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.4, !tbaa !12); CMP64rm renamable $rax, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.10, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_touserdata,BB#2,3,"renamable $rax = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.51, !tbaa !17), (load (s64) from %ir.47, !tbaa !17), (load (s64) from %ir.14, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_touserdata,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_touserdata,BB#4,4,"renamable $rax = MOVSX64rr32 killed renamable $esi; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.20, !tbaa !12); JMP_1 %bb.10"
lua_touserdata,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_touserdata,BB#6,3,"renamable $rax = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.27, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_touserdata,BB#7,3,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.4, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.32, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_touserdata,BB#8,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.31, !tbaa !12); renamable $edx = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.38, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $edx, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_touserdata,BB#9,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_touserdata,BB#10,4,"renamable $ecx = MOVZX32rm8 renamable $rax, 1, $noreg, 8, $noreg :: (load (s8) from %ir.56, align 8, !tbaa !13); renamable $ecx = AND32ri killed renamable $ecx(tied-def 0), 15, implicit-def dead $eflags; CMP32ri renamable $ecx, 2, implicit-def $eflags; JCC_1 %bb.14, 4, implicit killed $eflags"
lua_touserdata,BB#11,2,"CMP32ri killed renamable $ecx, 7, implicit-def $eflags; JCC_1 %bb.13, 4, implicit killed $eflags"
lua_touserdata,BB#12,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_touserdata,BB#13,10,"renamable $rcx = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); renamable $eax = MOVZX32rm16 renamable $rcx, 1, $noreg, 10, $noreg, implicit-def $rax :: (load (s16) from %ir.62, !tbaa !12); renamable $rdx = COPY renamable $rax; renamable $rdx = nuw nsw SHL64ri killed renamable $rdx(tied-def 0), 4, implicit-def dead $eflags; renamable $rdx = nuw nsw ADD64ri32 killed renamable $rdx(tied-def 0), 40, implicit-def dead $eflags; TEST64rr killed renamable $rax, renamable $rax, implicit-def $eflags; renamable $rax = MOV32ri64 32; renamable $rax = CMOV64rr killed renamable $rax(tied-def 0), killed renamable $rdx, 5, implicit killed $eflags; renamable $rax = ADD64rr killed renamable $rax(tied-def 0), killed renamable $rcx, implicit-def dead $eflags; RET 0, $rax"
lua_touserdata,BB#14,2,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.55, !tbaa !12); RET 0, $rax"
lua_tothread,BB#0,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.3, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_tothread,BB#1,5,"renamable $eax = MOV32rr killed renamable $esi, implicit-def $rax; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rcx, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.4, !tbaa !12); CMP64rm renamable $rax, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.10, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_tothread,BB#2,3,"renamable $rax = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.51, !tbaa !17), (load (s64) from %ir.47, !tbaa !17), (load (s64) from %ir.14, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_tothread,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_tothread,BB#4,4,"renamable $rax = MOVSX64rr32 killed renamable $esi; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = ADD64rm killed renamable $rax(tied-def 0), killed renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.20, !tbaa !12); JMP_1 %bb.10"
lua_tothread,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_tothread,BB#6,3,"renamable $rax = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.27, !tbaa !17); renamable $rax = nuw ADD64ri32 killed renamable $rax(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_tothread,BB#7,3,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.4, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.32, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_tothread,BB#8,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.31, !tbaa !12); renamable $edx = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.38, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $edx, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_tothread,BB#9,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_tothread,BB#10,2,"CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 72, implicit-def $eflags :: (load (s8) from %ir.56, align 8, !tbaa !13); JCC_1 %bb.12, 4, implicit killed $eflags"
lua_tothread,BB#11,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
